"","...1","i","df_name","k","df_name_specific","Time","CalendarURL","Location"
"2144",2144,541,"Carrer de Calvet",15,"Carrer de Calvet 23","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/05560300023000230","Delante de casa"
"2145",2145,541,"Carrer de Calvet",20,"Carrer de Calvet 28","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/05560300028000280","Delante de casa"
"2146",2146,541,"Carrer de Calvet",25,"Carrer de Calvet 36 - 38","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/05560300036000380","Delante de casa"
"2147",2147,542,"Passatge de Klein",1,"Passatge de Klein 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17550300001000010","Delante de casa"
"2148",2148,542,"Passatge de Klein",5,"Passatge de Klein 6","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17550300006000060","Delante de casa"
"2149",2149,542,"Passatge de Klein",10,"Passatge de Klein 11","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17550300011000110","Delante de casa"
"2150",2150,542,"Passatge de Klein",15,"Passatge de Klein 15","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17550300015000150","Delante de casa"
"2151",2151,542,"Passatge de Klein",20,"Passatge de Klein 18I","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17550300018I0018I","Delante de casa"
"2152",2152,542,"Passatge de Klein",25,"Passatge de Klein 23","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17550300023000230","Delante de casa"
"2153",2153,543,"Carrer d'Alexandre de Torrelles",1,"Carrer d'Alexandre de Torrelles 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00810400001000010","Delante de casa"
"2154",2154,543,"Carrer d'Alexandre de Torrelles",5,"Carrer d'Alexandre de Torrelles 5","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00810400005000050","Delante de casa"
"2155",2155,543,"Carrer d'Alexandre de Torrelles",10,"Carrer d'Alexandre de Torrelles 11","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00810400011000110","Delante de casa"
"2156",2156,543,"Carrer d'Alexandre de Torrelles",15,"Carrer d'Alexandre de Torrelles 16","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00810400016000160","Delante de casa"
"2157",2157,543,"Carrer d'Alexandre de Torrelles",20,"Carrer d'Alexandre de Torrelles 22","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00810400022000220","Delante de casa"
"2158",2158,543,"Carrer d'Alexandre de Torrelles",25,"Carrer d'Alexandre de Torrelles 27","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00810400027000270","Delante de casa"
"2159",2159,544,"Carrer Número 50 Zona Franca",1,"Carrer Número 50 Zona Franca 1",NA,NA,NA
"2160",2160,544,"Carrer Número 50 Zona Franca",5,"Carrer Número 50 Zona Franca 5",NA,NA,NA
"2161",2161,544,"Carrer Número 50 Zona Franca",10,"Carrer Número 50 Zona Franca 10",NA,NA,NA
"2162",2162,544,"Carrer Número 50 Zona Franca",15,"Carrer Número 50 Zona Franca 15",NA,NA,NA
"2163",2163,544,"Carrer Número 50 Zona Franca",20,"Carrer Número 50 Zona Franca 20",NA,NA,NA
"2164",2164,544,"Carrer Número 50 Zona Franca",25,"Carrer Número 50 Zona Franca 25",NA,NA,NA
"2165",2165,545,"Carrer de Sant Liguori",1,"Carrer de Sant Liguori 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30610200001000010","Delante de casa"
"2166",2166,546,"Carrer de Santa Matilde",1,"Carrer de Santa Matilde 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31770000001000010","Delante de casa"
"2167",2167,546,"Carrer de Santa Matilde",5,"Carrer de Santa Matilde 5","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31770000005000050","Delante de casa"
"2168",2168,546,"Carrer de Santa Matilde",10,"Carrer de Santa Matilde 11 - 13","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31770000011000130","Delante de casa"
"2169",2169,546,"Carrer de Santa Matilde",15,"Carrer de Santa Matilde 21","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31770000021000210","Delante de casa"
"2170",2170,546,"Carrer de Santa Matilde",20,"Carrer de Santa Matilde 28","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31770000028000280","Delante de casa"
"2171",2171,546,"Carrer de Santa Matilde",25,"Carrer de Santa Matilde 36 - 40","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/31770000036000400","Delante de casa"
"2172",2172,547,"Carrer d'Eduard Fontserè",1,"Carrer d'Eduard Fontserè 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23160400001000010","Delante de casa"
"2173",2173,547,"Carrer d'Eduard Fontserè",5,"Carrer d'Eduard Fontserè 6","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23160400006000060","Delante de casa"
"2174",2174,547,"Carrer d'Eduard Fontserè",10,"Carrer d'Eduard Fontserè 14","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23160400014000140","Delante de casa"
"2175",2175,548,"Carrer del Torrent d'en Vidalet",1,"Carrer del Torrent d'en Vidalet 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34110300001000010","Delante de casa"
"2176",2176,548,"Carrer del Torrent d'en Vidalet",5,"Carrer del Torrent d'en Vidalet 5","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34110300005000050","Delante de casa"
"2177",2177,548,"Carrer del Torrent d'en Vidalet",10,"Carrer del Torrent d'en Vidalet 10","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34110300010000100","Delante de casa"
"2178",2178,548,"Carrer del Torrent d'en Vidalet",15,"Carrer del Torrent d'en Vidalet 15","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34110300015000150","Delante de casa"
"2179",2179,548,"Carrer del Torrent d'en Vidalet",20,"Carrer del Torrent d'en Vidalet 20","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34110300020000200","Delante de casa"
"2180",2180,548,"Carrer del Torrent d'en Vidalet",25,"Carrer del Torrent d'en Vidalet 25","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/34110300025000250","Delante de casa"
"2181",2181,549,"Carrer de Panissars",1,"Carrer de Panissars 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/24350100001000010","Delante de casa"
"2182",2182,549,"Carrer de Panissars",5,"Carrer de Panissars 3","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/24350100003000030","Delante de casa"
"2183",2183,549,"Carrer de Panissars",10,"Carrer de Panissars 8","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/24350100008000080","Delante de casa"
"2184",2184,549,"Carrer de Panissars",15,"Carrer de Panissars 12","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/24350100012000120","Delante de casa"
"2185",2185,549,"Carrer de Panissars",20,"Carrer de Panissars 17","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/24350100017000170","Delante de casa"
"2186",2186,549,"Carrer de Panissars",25,"Carrer de Panissars 22 - 24","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/24350100022000240","Delante de casa"
"2187",2187,550,"Passatge de Suez",1,"Passatge de Suez 1",NA,NA,NA
"2188",2188,550,"Passatge de Suez",5,"Passatge de Suez 5",NA,NA,NA
"2189",2189,550,"Passatge de Suez",10,"Passatge de Suez 10",NA,NA,NA
"2190",2190,550,"Passatge de Suez",15,"Passatge de Suez 15",NA,NA,NA
"2191",2191,550,"Passatge de Suez",20,"Passatge de Suez 20",NA,NA,NA
"2192",2192,551,"Carrer del Lligabosc",1,"Carrer del Lligabosc 1","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el martes de 20.00 a 22.00 horas. El servicio de recogida los pasará a buscar al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70156400001000010","Delante de casa"
"2193",2193,551,"Carrer del Lligabosc",5,"Carrer del Lligabosc 5","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el martes de 20.00 a 22.00 horas. El servicio de recogida los pasará a buscar al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70156400005000050","Delante de casa"
"2194",2194,551,"Carrer del Lligabosc",10,"Carrer del Lligabosc 10","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el martes de 20.00 a 22.00 horas. El servicio de recogida los pasará a buscar al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70156400010000100","Delante de casa"
"2195",2195,551,"Carrer del Lligabosc",15,"Carrer del Lligabosc 17","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el martes de 20.00 a 22.00 horas. El servicio de recogida los pasará a buscar al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70156400017000170","Delante de casa"
"2196",2196,551,"Carrer del Lligabosc",20,"Carrer del Lligabosc 27","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el martes de 20.00 a 22.00 horas. El servicio de recogida los pasará a buscar al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70156400027000270","Delante de casa"
"2197",2197,551,"Carrer del Lligabosc",25,"Carrer del Lligabosc 37","Es necesario solicitar el servicio de recogida de muebles y trastos viejos en el teléfono 010 (gratuito), y sacarlos el martes de 20.00 a 22.00 horas. El servicio de recogida los pasará a buscar al día siguiente, pero solo retirará aquellos muebles y trastos que se hayan solicitado a través de este servicio.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70156400037000370","Delante de casa"
"2198",2198,552,"Passatge de Cardedeu",1,"Passatge de Cardedeu 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06460400001000010","Delante de casa"
"2199",2199,552,"Passatge de Cardedeu",5,"Passatge de Cardedeu 6 - 8","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06460400006000080","Delante de casa"
"2200",2200,552,"Passatge de Cardedeu",10,"Passatge de Cardedeu 12","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06460400012000120","Delante de casa"
"2201",2201,552,"Passatge de Cardedeu",15,"Passatge de Cardedeu 17","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06460400017000170","Delante de casa"
"2202",2202,554,"Carrer de Lanzarote",1,"Carrer de Lanzarote 1 - 3","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17650600001000030","Delante de casa"
"2203",2203,554,"Carrer de Lanzarote",5,"Carrer de Lanzarote 7 - 11","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17650600007000110","Delante de casa"
"2204",2204,554,"Carrer de Lanzarote",10,"Carrer de Lanzarote 14X","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17650600014X0014X","Delante de casa"
"2205",2205,554,"Carrer de Lanzarote",15,"Carrer de Lanzarote 19","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17650600019000190","Delante de casa"
"2206",2206,554,"Carrer de Lanzarote",20,"Carrer de Lanzarote 24X","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17650600024X0024X","Delante de casa"
"2207",2207,554,"Carrer de Lanzarote",25,"Carrer de Lanzarote 29","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/17650600029000290","Delante de casa"
"2208",2208,555,"Carrer de Cànoves",1,"Carrer de Cànoves 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06070500001000010","Delante de casa"
"2209",2209,555,"Carrer de Cànoves",5,"Carrer de Cànoves 3","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06070500003000030","Delante de casa"
"2210",2210,555,"Carrer de Cànoves",10,"Carrer de Cànoves 7C","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06070500007C0007C","Delante de casa"
"2211",2211,555,"Carrer de Cànoves",15,"Carrer de Cànoves 12 - 16","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06070500012000160","Delante de casa"
"2212",2212,555,"Carrer de Cànoves",20,"Carrer de Cànoves 18I","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06070500018I0018I","Delante de casa"
"2213",2213,555,"Carrer de Cànoves",25,"Carrer de Cànoves 23","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/06070500023000230","Delante de casa"
"2214",2214,556,"Baixada de la Plana",1,"Baixada de la Plana 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/25930800001000010","Delante de casa"
"2215",2215,556,"Baixada de la Plana",5,"Baixada de la Plana 4","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/25930800004000040","Delante de casa"
"2216",2216,556,"Baixada de la Plana",10,"Baixada de la Plana 9 - 11","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/25930800009000110","Delante de casa"
"2217",2217,556,"Baixada de la Plana",15,"Baixada de la Plana 16 - 18","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/25930800016000180","Delante de casa"
"2218",2218,556,"Baixada de la Plana",20,"Baixada de la Plana 22","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/25930800022000220","Delante de casa"
"2219",2219,556,"Baixada de la Plana",25,"Baixada de la Plana 28","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/25930800028000280","Delante de casa"
"2220",2220,557,"Passeig de Sant Antoni",1,"Passeig de Sant Antoni 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29640600001000010","Delante de casa"
"2221",2221,557,"Passeig de Sant Antoni",5,"Passeig de Sant Antoni 9","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29640600009000090","Delante de casa"
"2222",2222,557,"Passeig de Sant Antoni",10,"Passeig de Sant Antoni 15","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29640600015000150","Delante de casa"
"2223",2223,557,"Passeig de Sant Antoni",15,"Passeig de Sant Antoni 21","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29640600021000210","Delante de casa"
"2224",2224,557,"Passeig de Sant Antoni",20,"Passeig de Sant Antoni 26B","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29640600026B0026B","Delante de casa"
"2225",2225,557,"Passeig de Sant Antoni",25,"Passeig de Sant Antoni 33","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/29640600033000330","Delante de casa"
"2226",2226,558,"Passatge de Tossa",1,"Passatge de Tossa 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70006000001000010","Delante de casa"
"2227",2227,558,"Passatge de Tossa",5,"Passatge de Tossa 4B","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70006000004B0004B","Delante de casa"
"2228",2228,558,"Passatge de Tossa",10,"Passatge de Tossa 9","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70006000009000090","Delante de casa"
"2229",2229,559,"Carrer de Ferran Valentí",1,"Carrer de Ferran Valentí 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12400300001000010","Delante de casa"
"2230",2230,559,"Carrer de Ferran Valentí",5,"Carrer de Ferran Valentí 5","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12400300005000050","Delante de casa"
"2231",2231,559,"Carrer de Ferran Valentí",10,"Carrer de Ferran Valentí 9B","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12400300009B0009B","Delante de casa"
"2232",2232,559,"Carrer de Ferran Valentí",15,"Carrer de Ferran Valentí 14","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/12400300014000140","Delante de casa"
